,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Section,No plan,No Volume,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
4705,2021-07-29,Vente,"13000,00",,,,B436,L EDEN PYLA,33115.0,LA TESTE-DE-BUCH,BH,289,,0,,,,,,BR,PIN,4126.0
4706,2021-07-29,Vente,"235000,00",54.0,,RUE,1970,DE MAUGIS,33260.0,LA TESTE-DE-BUCH,GI,263,,0,,,,,,S,,438.0
4707,2021-07-29,Vente,"13000,00",,,,B436,L EDEN PYLA,33115.0,LA TESTE-DE-BUCH,BH,335,,0,,,,,,BR,PIN,919.0
4708,2021-07-29,Vente,"453000,00",17.0,,CHE,2289,DE L OUSTALET,33260.0,LA TESTE-DE-BUCH,GA,535,,0,1.0,Maison,,71.0,3.0,S,,411.0
4709,2021-07-29,Vente,"750000,00",28.0,,AV,1584,DES HUTTIERS,33260.0,LA TESTE-DE-BUCH,FN,151,,0,1.0,Maison,,96.0,5.0,S,,994.0
4710,2021-07-29,Vente,"13000,00",,,,B436,L EDEN PYLA,33115.0,LA TESTE-DE-BUCH,BH,288,,0,,,,,,BR,PIN,3244.0
4711,2021-09-29,Vente,"1520000,00",28.0,,AV,1140,DE LA FORET PYLA,33115.0,LA TESTE-DE-BUCH,CD,404,,0,3.0,Dépendance,,0.0,0.0,S,,500.0
4712,2021-09-29,Vente,"310000,00",27.0,,AV,0340,DE BISCARROSSE PYLA,33115.0,LA TESTE-DE-BUCH,BZ,382,,0,1.0,Maison,,92.0,4.0,S,,588.0
4713,2021-09-29,Vente,"370000,00",3.0,,RUE,1840,LODY,33260.0,LA TESTE-DE-BUCH,FR,450,,0,1.0,Maison,,109.0,5.0,S,,752.0
4714,2021-09-29,Vente,"310000,00",27.0,,AV,0340,DE BISCARROSSE PYLA,33115.0,LA TESTE-DE-BUCH,BZ,382,,0,1.0,Maison,,92.0,4.0,AG,,592.0
4715,2021-09-29,Vente,"1520000,00",28.0,,AV,1140,DE LA FORET PYLA,33115.0,LA TESTE-DE-BUCH,CD,404,,0,1.0,Maison,,100.0,5.0,S,,500.0
4716,2021-09-29,Vente,"1520000,00",28.0,,AV,1140,DE LA FORET PYLA,33115.0,LA TESTE-DE-BUCH,CD,404,,0,3.0,Dépendance,,0.0,0.0,AG,,508.0
4717,2021-09-29,Vente,"1289000,00",5.0,,,B180,LA FONTAINE SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GS,42,,0,1.0,Maison,,134.0,4.0,S,,1001.0
4718,2021-09-29,Vente,"370000,00",3.0,,RUE,1840,LODY,33260.0,LA TESTE-DE-BUCH,FR,450,,0,1.0,Maison,,85.0,3.0,S,,752.0
4719,2021-09-29,Vente,"1289000,00",5.0,,,B180,LA FONTAINE SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GS,42,,0,3.0,Dépendance,,0.0,0.0,S,,1001.0
4720,2021-09-29,Vente,"370000,00",3.0,,RUE,1840,LODY,33260.0,LA TESTE-DE-BUCH,FR,450,,0,3.0,Dépendance,,0.0,0.0,S,,752.0
4721,2021-09-29,Vente,"1520000,00",28.0,,AV,1140,DE LA FORET PYLA,33115.0,LA TESTE-DE-BUCH,CD,404,,0,1.0,Maison,,100.0,5.0,AG,,508.0
4722,2021-10-29,Vente,"479000,00",1.0,B,RUE,1725,KLEBER DUPUY,33260.0,LA TESTE-DE-BUCH,FR,411,,0,1.0,Maison,,130.0,4.0,S,,558.0
4723,2021-10-29,Vente,"365000,00",16.0,B,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,612,,0,3.0,Dépendance,,0.0,0.0,S,,613.0
4724,2021-10-29,Vente,"620000,00",32.0,,AV,2422,DE LA PINEDE DE CONTEAU,33260.0,LA TESTE-DE-BUCH,FW,150,,0,1.0,Maison,,86.0,4.0,S,,599.0
4725,2021-10-29,Vente,"460000,00",115.0,,BD,0213,D ARCACHON,33260.0,LA TESTE-DE-BUCH,FB,108,,0,1.0,Maison,,83.0,3.0,S,,641.0
4726,2021-10-29,Vente,"5000000,00",7.0,,AV,0342,DE BINGHAMTON,33260.0,LA TESTE-DE-BUCH,GW,63,,0,1.0,Maison,,59.0,3.0,S,,2702.0
4727,2021-10-29,Vente,"365000,00",16.0,B,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,612,,0,1.0,Maison,,55.0,3.0,S,,613.0
4728,2021-10-29,Vente,"620000,00",32.0,,AV,2422,DE LA PINEDE DE CONTEAU,33260.0,LA TESTE-DE-BUCH,FW,150,,0,3.0,Dépendance,,0.0,0.0,S,,599.0
4729,2021-10-29,Vente,"5000000,00",75.0,,AV,1320,DU GEN LECLERC,33260.0,LA TESTE-DE-BUCH,FG,128,,0,4.0,Local industriel. commercial ou assimilé,,1029.0,0.0,S,,2281.0
4730,2021-10-29,Vente,"5000000,00",7.0,,AV,0342,DE BINGHAMTON,33260.0,LA TESTE-DE-BUCH,GW,63,,0,4.0,Local industriel. commercial ou assimilé,,1037.0,0.0,S,,2702.0
4731,2021-10-29,Vente,"5000000,00",75.0,,AV,1320,DU GEN LECLERC,33260.0,LA TESTE-DE-BUCH,FG,128,,0,4.0,Local industriel. commercial ou assimilé,,1029.0,0.0,AG,,1688.0
4732,2021-10-29,Vente,"365000,00",16.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,613,,0,1.0,Maison,,75.0,3.0,S,,619.0
4733,2021-10-29,Vente,"82500,00",9001.0,,CLOS,A378,DE LA CHENERAIE,33260.0,LA TESTE-DE-BUCH,GC,53,,1,2.0,Appartement,,47.0,2.0,,,
4734,2021-10-29,Vente,"82500,00",9001.0,,CLOS,A378,DE LA CHENERAIE,33260.0,LA TESTE-DE-BUCH,GC,53,,1,3.0,Dépendance,,0.0,0.0,,,
4735,2021-10-29,Vente,"800000,00",20.0,,RUE,0971,EDMOND DORE CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,115,,0,4.0,Local industriel. commercial ou assimilé,,227.0,0.0,S,,1074.0
4736,2021-11-29,Vente,"285000,00",28.0,T,RUE,1650,JEAN LAVIGNE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,315,,1,1.0,Maison,,55.0,3.0,,,
4737,2021-11-29,Vente,"230000,00",7.0,,RUE,1188,DES FRERES PEREIRE,33260.0,LA TESTE-DE-BUCH,GM,840,,0,,,,,,AB,,360.0
4738,2021-11-29,Vente,"255000,00",4.0,,RUE,2407,PIERRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FR,602,,1,2.0,Appartement,,57.0,3.0,,,
4739,2021-11-29,Vente,"255000,00",4.0,,RUE,2407,PIERRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FR,602,,1,3.0,Dépendance,,0.0,0.0,,,
4740,2021-11-29,Vente,"510000,00",32.0,B,RUE,1479,GUYNEMER CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,148,,0,1.0,Maison,,127.0,4.0,S,,500.0
4741,2021-11-29,Vente,"510000,00",32.0,B,RUE,1479,GUYNEMER CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,148,,0,1.0,Maison,,127.0,4.0,AG,,895.0
4742,2021-03-30,Vente,"196000,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,3.0,Dépendance,,0.0,0.0,,,
4743,2021-03-30,Vente,"20000,00",,,,B072,LES BRILLEIX,33260.0,LA TESTE-DE-BUCH,AZ,48,,0,,,,,,BR,PIN,11800.0
4744,2021-03-30,Vente,"196000,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,3.0,Dépendance,,0.0,0.0,,,
4745,2021-03-30,Vente,"340000,00",21.0,,RUE,1240,GASTON DE FOIX,33260.0,LA TESTE-DE-BUCH,FX,392,,0,1.0,Maison,,85.0,3.0,S,,737.0
4746,2021-03-30,Vente,"1126330,00",56.0,,AV,2275,DES OSTREICULTEURS,33260.0,LA TESTE-DE-BUCH,FI,206,,0,1.0,Maison,,149.0,4.0,S,,266.0
4747,2021-03-30,Vente,"196000,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,2.0,Appartement,,41.0,2.0,,,
4748,2021-04-30,Vente,"290000,00",57.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,361,,0,1.0,Maison,,70.0,3.0,S,,149.0
4749,2021-04-30,Vente,"787025,00",107.0,,RUE,0150,ANDRE LESCA,33260.0,LA TESTE-DE-BUCH,FM,123,,0,1.0,Maison,,37.0,2.0,S,,976.0
4750,2021-04-30,Vente,"323000,00",70.0,,RUE,2665,DU PROF PAUL LANGEVIN,33260.0,LA TESTE-DE-BUCH,GC,139,,0,1.0,Maison,,81.0,4.0,S,,490.0
4751,2021-04-30,Vente,"787025,00",107.0,,RUE,0150,ANDRE LESCA,33260.0,LA TESTE-DE-BUCH,FM,123,,0,1.0,Maison,,157.0,5.0,S,,976.0
4752,2021-04-30,Vente,"195000,00",10.0,,IMP,2826,DES SALINES,33260.0,LA TESTE-DE-BUCH,GT,74,,0,1.0,Maison,,80.0,4.0,S,,392.0
4753,2021-04-30,Vente,"787025,00",,,IMP,0702,DES CIVELLES,33260.0,LA TESTE-DE-BUCH,FM,124,,0,,,,,,AB,ALLEE,32.0
4754,2021-04-30,Vente,"470000,00",60.0,,RUE,1240,GASTON DE FOIX,33260.0,LA TESTE-DE-BUCH,FX,205,,0,1.0,Maison,,87.0,3.0,S,,764.0
4755,2021-06-30,Vente,"267000,00",2.0,,RUE,0903,DU DOMAINE DES DUNES,33260.0,LA TESTE-DE-BUCH,GH,299,,1,3.0,Dépendance,,0.0,0.0,,,
4756,2021-06-30,Vente,"267000,00",2.0,,RUE,0903,DU DOMAINE DES DUNES,33260.0,LA TESTE-DE-BUCH,GH,299,,1,2.0,Appartement,,65.0,3.0,,,
4757,2021-06-30,Vente,"189700,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,3.0,Dépendance,,0.0,0.0,,,
4758,2021-06-30,Vente,"300773,00",16.0,,LOT,A115,LES SOLARIALES,33260.0,LA TESTE-DE-BUCH,HA,179,,0,1.0,Maison,,60.0,4.0,S,,355.0
4759,2021-06-30,Vente,"1790000,00",7.0,,ALL,0164,ANTONIO VIVALDI PYLA,33115.0,LA TESTE-DE-BUCH,BX,401,,0,3.0,Dépendance,,0.0,0.0,S,,906.0
4760,2021-06-30,Vente,"1790000,00",7.0,,ALL,0164,ANTONIO VIVALDI PYLA,33115.0,LA TESTE-DE-BUCH,BX,401,,0,1.0,Maison,,190.0,6.0,S,,906.0
4761,2021-06-30,Vente,"517546,00",13.0,A,CHE,1865,DE LA MAGRETTE,33260.0,LA TESTE-DE-BUCH,FT,178,,0,3.0,Dépendance,,0.0,0.0,S,,587.0
4762,2021-06-30,Vente,"517546,00",13.0,A,CHE,1865,DE LA MAGRETTE,33260.0,LA TESTE-DE-BUCH,FT,178,,0,1.0,Maison,,89.0,4.0,S,,587.0
4763,2021-06-30,Vente,"230000,00",9000.0,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,1.0,Maison,,84.0,4.0,,,
4764,2021-06-30,Vente,"189700,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,2.0,Appartement,,41.0,2.0,,,
4765,2021-06-30,Vente,"20000,00",31.0,,RUE,0590,DU CAPITAINE,33260.0,LA TESTE-DE-BUCH,GC,384,,0,,,,,,J,HORT,24.0
4766,2021-06-30,Vente,"189700,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,3.0,Dépendance,,0.0,0.0,,,
4767,2021-06-30,Vente,"363000,00",23.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,421,,0,3.0,Dépendance,,0.0,0.0,S,,440.0
4768,2021-06-30,Vente,"363000,00",23.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,421,,0,1.0,Maison,,55.0,3.0,S,,440.0
4769,2021-06-30,Vente,"363000,00",23.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,423,,0,,,,,,AB,ALLEE,135.0
4770,2021-06-30,Vente,"20000,00",31.0,,RUE,0590,DU CAPITAINE,33260.0,LA TESTE-DE-BUCH,GC,388,,0,,,,,,J,HORT,65.0
4771,2021-07-30,Vente,"2350000,00",5.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,627,,0,1.0,Maison,,136.0,7.0,S,,500.0
4772,2021-07-30,Vente,"2953500,00",6.0,,SQ,2106,DU MISTRAL LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,248,,0,1.0,Maison,,178.0,6.0,S,,493.0
4773,2021-07-30,Vente,"2350000,00",,,,B347,LES PINS DE LA FAMILLE,33115.0,LA TESTE-DE-BUCH,BI,471,,0,,,,,,AB,,871.0
4774,2021-07-30,Vente,"302000,00",44.0,,RUE,1745,LAGRUA,33260.0,LA TESTE-DE-BUCH,FG,59,,0,3.0,Dépendance,,0.0,0.0,AB,,789.0
4775,2021-07-30,Vente,"455000,00",6.0,,ALL,3719,CAROLINE AIGLE,33260.0,LA TESTE-DE-BUCH,CW,292,,0,3.0,Dépendance,,0.0,0.0,S,,480.0
4776,2021-07-30,Vente,"1500000,00",249.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BX,51,,0,3.0,Dépendance,,0.0,0.0,AG,,919.0
4777,2021-07-30,Vente,"2953500,00",6.0,,SQ,2106,DU MISTRAL LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,248,,0,1.0,Maison,,178.0,6.0,AG,,500.0
4778,2021-07-30,Vente,"1500000,00",249.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BX,51,,0,1.0,Maison,,210.0,5.0,S,,513.0
4779,2021-07-30,Vente,"1500000,00",249.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BX,51,,0,3.0,Dépendance,,0.0,0.0,S,,513.0
4780,2021-07-30,Vente,"1500000,00",249.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BX,51,,0,1.0,Maison,,210.0,5.0,AG,,919.0
4781,2021-07-30,Vente,"40800,00",,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,549,2.0,0,,,,,,,,
4782,2021-07-30,Vente,"2350000,00",5.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,627,,0,1.0,Maison,,136.0,7.0,AG,,517.0
4783,2021-07-30,Vente,"455000,00",6.0,,ALL,3719,CAROLINE AIGLE,33260.0,LA TESTE-DE-BUCH,CW,292,,0,1.0,Maison,,122.0,6.0,S,,480.0
4784,2021-07-30,Vente,"120000,00",401.0,,AV,3205,VULCAIN,33260.0,LA TESTE-DE-BUCH,GZ,49,,2,4.0,Local industriel. commercial ou assimilé,,120.0,0.0,,,
4785,2021-07-30,Vente,"302000,00",44.0,,RUE,1745,LAGRUA,33260.0,LA TESTE-DE-BUCH,FG,59,,0,3.0,Dépendance,,0.0,0.0,S,,800.0
4786,2021-07-30,Vente,"160000,00",5.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,64,,1,2.0,Appartement,,46.0,2.0,,,
4787,2021-07-30,Vente,"160000,00",5.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,64,,1,3.0,Dépendance,,0.0,0.0,,,
4788,2021-07-30,Vente,"302000,00",44.0,,RUE,1745,LAGRUA,33260.0,LA TESTE-DE-BUCH,FG,59,,0,1.0,Maison,,56.0,3.0,AB,,789.0
4789,2021-07-30,Vente,"302000,00",44.0,,RUE,1745,LAGRUA,33260.0,LA TESTE-DE-BUCH,FG,59,,0,1.0,Maison,,56.0,3.0,S,,800.0
4790,2021-07-30,Vente,"2350000,00",5.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,628,,0,,,,,,AG,,151.0
4791,2021-08-30,Vente,"430000,00",45.0,,AV,2422,DE LA PINEDE DE CONTEAU,33260.0,LA TESTE-DE-BUCH,FW,168,,0,1.0,Maison,,105.0,4.0,S,,506.0
4792,2021-08-30,Vente,"430000,00",45.0,,AV,2422,DE LA PINEDE DE CONTEAU,33260.0,LA TESTE-DE-BUCH,FW,168,,0,3.0,Dépendance,,0.0,0.0,S,,506.0
4793,2021-08-30,Vente,"328000,00",,,LOT,A019,LES COURLIS,33260.0,LA TESTE-DE-BUCH,GX,165,,0,,,,,,S,,312.0
4794,2021-08-30,Vente,"822210,00",37.0,,RUE,2190,NOTRE DAME DES MONTS,33260.0,LA TESTE-DE-BUCH,GB,434,,0,1.0,Maison,,132.0,4.0,S,,848.0
4795,2021-08-30,Vente,"822210,00",37.0,,RUE,2190,NOTRE DAME DES MONTS,33260.0,LA TESTE-DE-BUCH,GB,434,,0,3.0,Dépendance,,0.0,0.0,S,,848.0
4796,2021-08-30,Vente,"822210,00",37.0,,RUE,2190,NOTRE DAME DES MONTS,33260.0,LA TESTE-DE-BUCH,GB,434,,0,3.0,Dépendance,,0.0,0.0,S,,848.0
4797,2021-08-30,Vente,"328000,00",1.0,,SQ,2271,DES ORONGES,33260.0,LA TESTE-DE-BUCH,GX,157,,0,1.0,Maison,,96.0,5.0,S,,498.0
4798,2021-08-30,Vente,"118200,00",2.0,,RUE,1470,GUSTAVE LOUDE,33260.0,LA TESTE-DE-BUCH,GB,541,,1,3.0,Dépendance,,0.0,0.0,,,
4799,2021-08-30,Vente,"118200,00",2.0,,RUE,1470,GUSTAVE LOUDE,33260.0,LA TESTE-DE-BUCH,GB,541,,1,2.0,Appartement,,80.0,4.0,,,
4800,2021-09-30,Vente,"1560000,00",102.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BS,348,,0,1.0,Maison,,93.0,2.0,S,,463.0
4801,2021-09-30,Vente,"185000,00",2.0,,RUE,0903,DU DOMAINE DES DUNES,33260.0,LA TESTE-DE-BUCH,GH,299,,1,2.0,Appartement,,45.0,2.0,,,
4802,2021-09-30,Vente,"202000,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,3.0,Dépendance,,0.0,0.0,,,
4803,2021-09-30,Vente,"202000,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,3.0,Dépendance,,0.0,0.0,,,
4804,2021-09-30,Vente,"202000,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,2.0,Appartement,,42.0,2.0,,,
4805,2021-09-30,Vente,"185000,00",2.0,,RUE,0903,DU DOMAINE DES DUNES,33260.0,LA TESTE-DE-BUCH,GH,299,,1,3.0,Dépendance,,0.0,0.0,,,
4806,2021-11-30,Vente,"1450000,00",57.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,174,,0,2.0,Appartement,,121.0,4.0,AG,,523.0
4807,2021-11-30,Vente,"1450000,00",57.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,174,,0,2.0,Appartement,,121.0,4.0,S,,400.0
4808,2021-11-30,Vente,"375000,00",535.0,,AV,0849,DENIS PAPIN,33260.0,LA TESTE-DE-BUCH,HA,121,,1,4.0,Local industriel. commercial ou assimilé,,400.0,0.0,,,
4809,2021-11-30,Vente,"1450000,00",57.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,174,,0,2.0,Appartement,,78.0,3.0,S,,400.0
4810,2021-11-30,Vente,"922500,00",18.0,,AV,1917,DU MARECHAL JOFFRE PYLA,33115.0,LA TESTE-DE-BUCH,BO,43,,0,1.0,Maison,,75.0,4.0,S,,462.0
4811,2021-11-30,Vente,"1450000,00",57.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,174,,0,3.0,Dépendance,,0.0,0.0,AG,,523.0
4812,2021-11-30,Vente,"1610227,00",5.0,B,RUE,0590,DU CAPITAINE,33260.0,LA TESTE-DE-BUCH,FX,689,,0,1.0,Maison,,230.0,6.0,S,,1554.0
4813,2021-11-30,Vente,"1610227,00",5.0,B,RUE,0590,DU CAPITAINE,33260.0,LA TESTE-DE-BUCH,FX,689,,0,3.0,Dépendance,,0.0,0.0,S,,1554.0
4814,2021-11-30,Vente,"1610227,00",5.0,B,RUE,0590,DU CAPITAINE,33260.0,LA TESTE-DE-BUCH,FX,718,,0,,,,,,AB,,28.0
4815,2021-11-30,Vente,"500000,00",45.0,,AV,1501,DU HAMEAU DES BARONS,33260.0,LA TESTE-DE-BUCH,GS,53,,0,1.0,Maison,,66.0,3.0,S,,1091.0
4816,2021-11-30,Vente,"1450000,00",57.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,174,,0,2.0,Appartement,,64.0,2.0,AG,,523.0
4817,2021-11-30,Vente,"452000,00",15.0,B,RUE,0400,DES BORDES,33260.0,LA TESTE-DE-BUCH,FM,442,,0,1.0,Maison,,81.0,3.0,AB,,490.0
4818,2021-11-30,Vente,"1450000,00",57.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,174,,0,3.0,Dépendance,,0.0,0.0,S,,400.0
4819,2021-11-30,Vente,"1450000,00",57.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,174,,0,2.0,Appartement,,78.0,3.0,AG,,523.0
4820,2021-11-30,Vente,"1450000,00",57.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,174,,0,2.0,Appartement,,64.0,2.0,S,,400.0
4821,2021-11-30,Vente,"630000,00",19.0,,CHE,0461,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,544,,0,1.0,Maison,,61.0,3.0,S,,1103.0
4822,2021-12-30,Vente,"320000,00",7.0,,RUE,0030,DE L AIGUILLON,33260.0,LA TESTE-DE-BUCH,FH,43,,1,3.0,Dépendance,,0.0,0.0,,,
4823,2021-12-30,Vente,"884000,00",43.0,B,RUE,0150,ANDRE LESCA,33260.0,LA TESTE-DE-BUCH,FN,685,,0,3.0,Dépendance,,0.0,0.0,S,,664.0
4824,2021-12-30,Vente,"884000,00",43.0,B,RUE,0150,ANDRE LESCA,33260.0,LA TESTE-DE-BUCH,FN,685,,0,1.0,Maison,,104.0,4.0,S,,664.0
4825,2021-12-30,Vente en l'état futur d'achèvement,"1180000,00",16.0,B,CHE,0461,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,585,,1,,,,,,,,
4826,2021-12-30,Vente,"152000,00",10.0,,RUE,2407,PIERRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FR,611,,1,3.0,Dépendance,,0.0,0.0,,,
4827,2021-12-30,Vente,"392000,00",70.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GD,40,,0,1.0,Maison,,73.0,4.0,S,,552.0
4828,2021-12-30,Vente,"221000,00",38.0,B,AV,2825,ST EXUPERY,33260.0,LA TESTE-DE-BUCH,GK,237,,0,,,,,,S,,502.0
4829,2021-12-30,Vente,"320000,00",7.0,,RUE,0030,DE L AIGUILLON,33260.0,LA TESTE-DE-BUCH,FH,43,,1,3.0,Dépendance,,0.0,0.0,,,
4830,2021-12-30,Vente,"152000,00",10.0,,RUE,2407,PIERRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FR,611,,1,2.0,Appartement,,32.0,1.0,,,
4831,2021-12-30,Vente,"320000,00",7.0,,RUE,0030,DE L AIGUILLON,33260.0,LA TESTE-DE-BUCH,FH,43,,1,2.0,Appartement,,53.0,3.0,,,
4832,2021-03-31,Vente,"7500,00",40.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,370,,1,3.0,Dépendance,,0.0,0.0,,,
4833,2021-03-31,Vente,"1356450,00",1.0,,BD,1846,LOUIS LIGNON PYLA,33115.0,LA TESTE-DE-BUCH,BI,626,,0,,,,,,AG,,573.0
4834,2021-03-31,Vente,"1356450,00",63.0,,BD,1846,LOUIS LIGNON PYLA,33115.0,LA TESTE-DE-BUCH,BS,447,,0,,,,,,AG,,304.0
4835,2021-03-31,Vente,"830000,00",83.0,,RUE,2190,NOTRE DAME DES MONTS,33260.0,LA TESTE-DE-BUCH,GK,415,,0,1.0,Maison,,343.0,10.0,S,,244.0
4836,2021-03-31,Vente,"1356450,00",1.0,,BD,1846,LOUIS LIGNON PYLA,33115.0,LA TESTE-DE-BUCH,BI,625,,0,,,,,,AG,,6.0
4837,2021-03-31,Vente,"830000,00",83.0,,RUE,2190,NOTRE DAME DES MONTS,33260.0,LA TESTE-DE-BUCH,GK,417,,0,,,,,,S,,192.0
4838,2021-03-31,Vente,"140000,00",3.0,,RUE,1920,DU MAL JOFFRE,33260.0,LA TESTE-DE-BUCH,FR,916,,1,3.0,Dépendance,,0.0,0.0,,,
4839,2021-03-31,Vente,"1356450,00",4.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,624,,0,1.0,Maison,,122.0,4.0,S,,773.0
4840,2021-03-31,Vente,"1905050,00",10.0,,AV,1660,JEAN MERMOZ PYLA,33115.0,LA TESTE-DE-BUCH,BZ,273,,0,1.0,Maison,,164.0,4.0,AB,,889.0
4841,2021-03-31,Vente,"140000,00",3.0,,RUE,1920,DU MAL JOFFRE,33260.0,LA TESTE-DE-BUCH,FR,916,,2,2.0,Appartement,,30.0,1.0,,,
4842,2021-03-31,Vente en l'état futur d'achèvement,"352000,00",5.0,,ALL,2322,DU PARC DE LA SEOUBE,,LA TESTE-DE-BUCH,GM,866,,1,2.0,Appartement,,86.0,4.0,,,
4843,2021-03-31,Vente en l'état futur d'achèvement,"352000,00",5.0,,ALL,2322,DU PARC DE LA SEOUBE,,LA TESTE-DE-BUCH,GM,866,,1,3.0,Dépendance,,0.0,0.0,,,
4844,2021-03-31,Vente en l'état futur d'achèvement,"352000,00",5.0,,ALL,2322,DU PARC DE LA SEOUBE,,LA TESTE-DE-BUCH,GM,866,,1,3.0,Dépendance,,0.0,0.0,,,
4845,2021-03-31,Vente,"308000,00",18.0,,RUE,0230,AUGUSTE LALESQUE,33260.0,LA TESTE-DE-BUCH,FR,497,,1,1.0,Maison,,50.0,2.0,,,
4846,2021-05-31,Vente,"480000,00",6.0,,RUE,2533,DES PLATANES,33260.0,LA TESTE-DE-BUCH,FN,718,,0,3.0,Dépendance,,0.0,0.0,,,
4847,2021-05-31,Vente,"160000,00",2.0,,RUE,0670,DU CHEMIN DES DAMES,33260.0,LA TESTE-DE-BUCH,FR,647,,1,3.0,Dépendance,,0.0,0.0,,,
4848,2021-05-31,Vente,"215143,00",5.0,,ALL,0029,DES AIGRETTES,33260.0,LA TESTE-DE-BUCH,GV,219,,0,1.0,Maison,,70.0,3.0,S,,203.0
4849,2021-05-31,Vente,"953500,00",66.0,,CHE,1075,DES FACTEURS,33260.0,LA TESTE-DE-BUCH,GK,292,,0,1.0,Maison,,172.0,6.0,S,,950.0
